Image Path,Asymmetry Score,Area,Perimeter,Circularity,Number of Colors,Sick
DermMel\train_sep\NotMelanoma\ISIC_0025287.jpg,2276385,21881,918,0.326280912,2,0
DermMel\train_sep\NotMelanoma\ISIC_0029906.jpg,5937165,48741,5964,0.017219837,2,0
DermMel\train_sep\NotMelanoma\ISIC_0026262.jpg,12970320,76664,7686,0.016307995,2,0
DermMel\train_sep\NotMelanoma\ISIC_0032585.jpg,1574625,68489,1516,0.374483155,3,0
DermMel\train_sep\NotMelanoma\ISIC_0024919.jpg,2874105,60973,2243,0.152296135,2,0
DermMel\train_sep\NotMelanoma\ISIC_0030087.jpg,4013190,66560,4358,0.044040144,2,0
DermMel\train_sep\NotMelanoma\ISIC_0029953.jpg,4126410,91190,3359,0.101563363,5,0
DermMel\train_sep\Melanoma\AUG_0_5055.jpeg,77265,1539,162,0.736916795,3,1
DermMel\train_sep\Melanoma\AUGmented_0_9585.jpeg,2327130,16536,2491,0.033488282,3,1
DermMel\train_sep\Melanoma\AUG_0_7895.jpeg,1180650,8130,1023,0.097622324,3,1
DermMel\train_sep\NotMelanoma\ISIC_0029465.jpg,1490985,19321,1108,0.197769786,2,0
DermMel\train_sep\Melanoma\AUGmented_0_6730.jpeg,2678010,17154,3225,0.020726016,3,1
DermMel\train_sep\NotMelanoma\ISIC_0033626.jpg,5715315,70687,4551,0.042887995,2,0
DermMel\train_sep\NotMelanoma\ISIC_0033254.jpg,9055815,99183,4782,0.054503948,8,0
DermMel\train_sep\NotMelanoma\ISIC_0032520.jpg,10525635,98293,7436,0.022338484,2,0
DermMel\train_sep\Melanoma\AUG_0_9823.jpeg,765255,9771,958,0.133788215,2,1
DermMel\train_sep\Melanoma\ISIC_0028508.jpg,8757465,76629,6041,0.026386716,5,1
DermMel\train_sep\Melanoma\AUG_0_9295.jpeg,2618850,33232,2001,0.104297084,4,1
DermMel\train_sep\NotMelanoma\ISIC_0029788.jpg,1979565,37633,1335,0.265348217,3,0
DermMel\train_sep\NotMelanoma\ISIC_0032015.jpg,5394015,52519,4480,0.032882913,6,0
DermMel\train_sep\NotMelanoma\ISIC_0024422.jpg,7187685,71423,6780,0.019524889,2,0
DermMel\train_sep\Melanoma\AUG_0_5336.jpeg,2637720,18390,3118,0.023770558,2,1
DermMel\train_sep\Melanoma\AUG_0_6088.jpeg,454665,10115,534,0.445751935,3,1
DermMel\train_sep\NotMelanoma\ISIC_0029828.jpg,3960915,70613,3129,0.090632383,2,0
DermMel\train_sep\Melanoma\AUGmented_0_980.jpeg,2104770,11560,1172,0.105757816,2,1
DermMel\train_sep\Melanoma\AUG_0_7619.jpeg,563295,5715,548,0.239147025,3,1
DermMel\train_sep\NotMelanoma\ISIC_0030224.jpg,11803950,76314,3196,0.093885936,2,0
DermMel\train_sep\NotMelanoma\ISIC_0026008.jpg,1520565,20973,1327,0.149667869,3,0
DermMel\train_sep\Melanoma\AUGmented_0_6836.jpeg,2551275,17303,2682,0.0302283,4,1
DermMel\train_sep\NotMelanoma\ISIC_0030214.jpg,813705,21101,956,0.290132992,3,0
DermMel\train_sep\Melanoma\AUG_0_4442.jpeg,1156425,17081,992,0.218122171,3,1
DermMel\train_sep\NotMelanoma\ISIC_0029869.jpg,8857170,59160,2754,0.098018975,2,0
DermMel\train_sep\Melanoma\AUG_0_4680.jpeg,1511895,10183,1183,0.091435768,3,1
DermMel\train_sep\NotMelanoma\ISIC_0033927.jpg,1891335,68863,1432,0.421997392,2,0
DermMel\train_sep\Melanoma\AUG_0_9547.jpeg,3234675,17325,2174,0.046064252,2,1
DermMel\train_sep\NotMelanoma\ISIC_0030305.jpg,5396565,41177,1834,0.153838807,6,0
DermMel\train_sep\Melanoma\AUG_0_7714.jpeg,2447235,19829,2421,0.042512936,3,1
DermMel\train_sep\NotMelanoma\ISIC_0024946.jpg,6978840,52658,5556,0.021436296,2,0
DermMel\train_sep\Melanoma\AUG_0_5343.jpeg,1505520,15444,1276,0.119197819,2,1
DermMel\train_sep\Melanoma\AUG_0_4183.jpeg,3310665,19291,2943,0.027988787,3,1
DermMel\train_sep\NotMelanoma\ISIC_0033724.jpg,867510,3862,394,0.312629308,3,0
DermMel\train_sep\Melanoma\AUGmented_0_6382.jpeg,942225,15191,868,0.253370925,3,1
DermMel\train_sep\Melanoma\ISIC_0028410.jpg,1436415,22743,1918,0.077689157,6,1
DermMel\train_sep\NotMelanoma\ISIC_0033620.jpg,5417475,55691,3012,0.077140943,3,0
DermMel\train_sep\NotMelanoma\ISIC_0025256.jpg,12189510,69320,5161,0.032703987,2,0
DermMel\train_sep\NotMelanoma\ISIC_0032488.jpg,3389715,40003,4829,0.021556985,3,0
DermMel\train_sep\Melanoma\AUG_0_7828.jpeg,1160250,7906,1082,0.084861783,3,1
DermMel\train_sep\NotMelanoma\ISIC_0031491.jpg,4049655,44685,2362,0.100649551,2,0
DermMel\train_sep\NotMelanoma\ISIC_0034221.jpg,13303095,103703,14490,0.006206752,2,0
DermMel\train_sep\NotMelanoma\ISIC_0033994.jpg,2292705,33263,1887,0.117389021,2,0
DermMel\train_sep\NotMelanoma\ISIC_0033131.jpg,9013230,89420,4636,0.05228266,5,0
DermMel\train_sep\Melanoma\AUG_0_4221.jpeg,2451315,15795,2297,0.037619022,3,1
DermMel\train_sep\Melanoma\ISIC_0033524.jpg,8415255,67957,5369,0.029624925,5,1
DermMel\train_sep\NotMelanoma\ISIC_0029707.jpg,7009185,27913,1469,0.162544691,2,0
DermMel\train_sep\NotMelanoma\ISIC_0033787.jpg,2368440,27912,1591,0.138567206,3,0
DermMel\train_sep\Melanoma\AUGmented_0_5463.jpeg,2357475,13855,1475,0.080026229,6,1
DermMel\train_sep\Melanoma\ISIC_0032856.jpg,7344000,71456,5469,0.030021523,3,1
DermMel\train_sep\NotMelanoma\ISIC_0024354.jpg,6753675,66555,5084,0.032357836,1,0
DermMel\train_sep\Melanoma\AUG_0_5250.jpeg,1786275,13557,1616,0.065236514,4,1
DermMel\train_sep\Melanoma\AUG_0_6286.jpeg,2683875,19313,2761,0.031836608,4,1
DermMel\train_sep\Melanoma\AUGmented_0_8366.jpeg,425595,8177,440,0.530760395,3,1
DermMel\train_sep\Melanoma\ISIC_0028156.jpg,5223165,43941,5021,0.021902786,5,1
DermMel\train_sep\Melanoma\AUG_0_6163.jpeg,771630,15000,901,0.232194293,4,1
DermMel\train_sep\Melanoma\ISIC_0026954.jpg,14757360,108994,7283,0.025822116,2,1
DermMel\train_sep\NotMelanoma\ISIC_0033759.jpg,6259740,38916,7528,0.008629365,2,0
DermMel\train_sep\Melanoma\AUGmented_0_5696.jpeg,560490,4610,401,0.360264977,3,1
DermMel\train_sep\Melanoma\AUG_0_6711.jpeg,2212890,17860,784,0.365139817,3,1
DermMel\train_sep\NotMelanoma\ISIC_0031641.jpg,4671600,46446,1209,0.399305765,2,0
DermMel\train_sep\Melanoma\AUG_0_4978.jpeg,1614150,8054,511,0.387596359,3,1
DermMel\train_sep\NotMelanoma\ISIC_0033158.jpg,3451680,45914,1870,0.164995379,5,0
DermMel\train_sep\Melanoma\AUG_0_7537.jpeg,1791630,13792,1470,0.080205185,5,1
DermMel\train_sep\NotMelanoma\ISIC_0031719.jpg,1320390,39380,1505,0.218480447,4,0
DermMel\train_sep\NotMelanoma\ISIC_0031468.jpg,5238720,41268,1897,0.144108177,4,0
DermMel\train_sep\NotMelanoma\ISIC_0029729.jpg,1767915,12381,998,0.156208444,4,0
DermMel\train_sep\NotMelanoma\ISIC_0032352.jpg,5675535,87343,2003,0.273574787,2,0
DermMel\train_sep\Melanoma\AUG_0_6582.jpeg,2409750,15522,1680,0.069109696,5,1
DermMel\train_sep\Melanoma\AUGmented_0_1971.jpeg,1275000,5000,295,0.721997737,3,1
DermMel\train_sep\NotMelanoma\ISIC_0032620.jpg,5653095,84231,2852,0.130131603,2,0
DermMel\train_sep\NotMelanoma\ISIC_0033926.jpg,4057815,78417,3150,0.099311372,3,0
DermMel\train_sep\Melanoma\ISIC_0026989.jpg,7162440,115542,8930,0.018207354,3,1
DermMel\train_sep\Melanoma\AUGmented_0_6809.jpeg,2213910,16266,2814,0.025813236,3,1
DermMel\train_sep\NotMelanoma\ISIC_0030362.jpg,3597030,39936,2234,0.100556023,6,0
DermMel\train_sep\NotMelanoma\ISIC_0033845.jpg,3365235,93101,2441,0.196348981,2,0
DermMel\train_sep\Melanoma\ISIC_0025313.jpg,2388075,54947,1796,0.214062792,6,1
DermMel\train_sep\Melanoma\AUGmented_0_5391.jpeg,2119305,17027,1165,0.157650789,3,1
DermMel\train_sep\NotMelanoma\ISIC_0026212.jpg,13991850,94318,14649,0.005523171,3,0
DermMel\train_sep\Melanoma\AUGmented_0_8057.jpeg,1762560,9834,420,0.70055379,3,1
DermMel\train_sep\NotMelanoma\ISIC_0030000.jpg,14142810,71612,6498,0.021312591,4,0
DermMel\train_sep\NotMelanoma\ISIC_0031544.jpg,7448550,31280,2209,0.080553641,2,0
DermMel\train_sep\NotMelanoma\ISIC_0024419.jpg,4606320,21460,1199,0.187586342,2,0
DermMel\train_sep\NotMelanoma\ISIC_0031708.jpg,8525160,103628,5808,0.03860413,8,0
DermMel\train_sep\Melanoma\ISIC_0024732.jpg,3651345,55665,1551,0.290782644,5,1
DermMel\train_sep\NotMelanoma\ISIC_0032130.jpg,5848170,39260,5201,0.018238388,2,0
DermMel\train_sep\Melanoma\AUG_0_9748.jpeg,1798005,22687,1480,0.130155794,3,1
DermMel\train_sep\Melanoma\AUG_0_9343.jpeg,2332740,16996,2842,0.026442861,3,1
DermMel\train_sep\Melanoma\ISIC_0024700.jpg,8947950,85362,6859,0.022800945,4,1
DermMel\train_sep\Melanoma\AUG_0_7475.jpeg,1458345,7509,1437,0.045696026,4,1
DermMel\train_sep\NotMelanoma\ISIC_0030054.jpg,2167245,8499,443,0.544214665,2,0
DermMel\train_sep\Melanoma\AUG_0_7105.jpeg,1248480,13150,1384,0.086270723,2,1
DermMel\train_sep\Melanoma\AUGmented_0_2165.jpeg,3262725,21545,1815,0.082186995,2,1
DermMel\train_sep\Melanoma\AUG_0_9739.jpeg,2885325,26739,1821,0.101329321,7,1
DermMel\train_sep\Melanoma\AUGmented_0_2446.jpeg,1134495,8485,1043,0.098015124,4,1
DermMel\train_sep\Melanoma\AUGmented_0_8569.jpeg,1549125,18273,974,0.242048171,4,1
DermMel\train_sep\Melanoma\AUGmented_0_112.jpeg,1948710,10394,1368,0.069794368,2,1
DermMel\train_sep\NotMelanoma\ISIC_0025861.jpg,5150235,65047,6540,0.019110922,3,0
DermMel\train_sep\NotMelanoma\ISIC_0024720.jpg,8810505,91699,3890,0.076150939,3,0
DermMel\train_sep\Melanoma\AUG_0_6070.jpeg,2308005,16273,1827,0.061263301,5,1
DermMel\train_sep\Melanoma\ISIC_0028567.jpg,11613720,73892,4394,0.048093588,8,1
DermMel\train_sep\Melanoma\AUG_0_5286.jpeg,1381335,9053,676,0.248948201,4,1
DermMel\train_sep\Melanoma\AUG_0_7782.jpeg,796365,9905,981,0.129338056,5,1
DermMel\train_sep\NotMelanoma\ISIC_0024582.jpg,10373145,57871,7640,0.012459027,3,0
DermMel\train_sep\Melanoma\AUG_0_9922.jpeg,727515,6739,483,0.363003706,2,1
DermMel\train_sep\NotMelanoma\ISIC_0029687.jpg,11926350,87000,9289,0.012670425,2,0
DermMel\train_sep\NotMelanoma\ISIC_0030302.jpg,9418680,44376,4509,0.027428215,3,0
DermMel\train_sep\NotMelanoma\ISIC_0026090.jpg,16456170,96338,8393,0.01718593,1,0
DermMel\train_sep\NotMelanoma\ISIC_0030276.jpg,15685815,117081,12481,0.009444903,5,0
DermMel\train_sep\Melanoma\ISIC_0024940.jpg,11541300,81876,4110,0.060909192,7,1
DermMel\train_sep\Melanoma\ISIC_0033636.jpg,13167180,92552,6475,0.027740618,3,1
DermMel\train_sep\NotMelanoma\ISIC_0025421.jpg,957015,21333,1467,0.124566588,4,0
DermMel\train_sep\Melanoma\ISIC_0027872.jpg,12330780,78466,9847,0.010169123,5,1
DermMel\train_sep\Melanoma\AUG_0_4310.jpeg,255000,2100,185,0.771055611,3,1
DermMel\train_sep\Melanoma\AUGmented_0_6002.jpeg,1945650,25340,1570,0.129186511,6,1
DermMel\train_sep\NotMelanoma\ISIC_0025002.jpg,7569165,92951,6294,0.029485633,2,0
DermMel\train_sep\NotMelanoma\ISIC_0034082.jpg,3343560,33194,1293,0.249501065,3,0
DermMel\train_sep\NotMelanoma\ISIC_0034021.jpg,3155370,31266,856,0.53620969,4,0
DermMel\train_sep\Melanoma\AUGmented_0_1040.jpeg,3190815,23219,2799,0.037243251,6,1
DermMel\train_sep\NotMelanoma\ISIC_0032160.jpg,4554810,33910,1681,0.150800307,2,0
DermMel\train_sep\Melanoma\ISIC_0032098.jpg,8653935,159037,4458,0.100560613,4,1
DermMel\train_sep\NotMelanoma\ISIC_0030317.jpg,2188920,66622,1313,0.485621692,2,0
DermMel\train_sep\NotMelanoma\ISIC_0033228.jpg,4133295,45959,3246,0.054812979,2,0
DermMel\train_sep\NotMelanoma\ISIC_0033540.jpg,4129980,44308,3630,0.042255064,4,0
DermMel\train_sep\Melanoma\AUG_0_9266.jpeg,666825,7305,779,0.151270823,3,1
DermMel\train_sep\Melanoma\AUG_0_4688.jpeg,2330190,20034,2658,0.035634247,3,1
DermMel\train_sep\Melanoma\AUGmented_0_2246.jpeg,1985175,13507,1088,0.143387394,3,1
DermMel\train_sep\Melanoma\AUG_0_9752.jpeg,256275,12259,473,0.688561328,5,1
DermMel\train_sep\NotMelanoma\ISIC_0029764.jpg,11968170,83482,10260,0.009965704,3,0
DermMel\train_sep\NotMelanoma\ISIC_0024353.jpg,6530805,32607,1003,0.407304156,2,0
DermMel\train_sep\Melanoma\ISIC_0027900.jpg,9975345,63489,4801,0.034613454,4,1
DermMel\train_sep\NotMelanoma\ISIC_0025846.jpg,7135920,52320,6497,0.015575854,3,0
DermMel\train_sep\NotMelanoma\ISIC_0029961.jpg,3115590,29178,2900,0.043598283,2,0
DermMel\train_sep\NotMelanoma\ISIC_0029853.jpg,3752835,57697,1390,0.375261056,2,0
DermMel\train_sep\Melanoma\AUG_0_7085.jpeg,495720,7562,1116,0.076298877,4,1
DermMel\train_sep\Melanoma\AUG_0_9481.jpeg,1344105,15305,1819,0.058126985,4,1
DermMel\train_sep\NotMelanoma\ISIC_0024602.jpg,1852320,22448,1250,0.180537528,4,0
DermMel\train_sep\NotMelanoma\ISIC_0026244.jpg,3360645,49193,1955,0.161740823,2,0
DermMel\train_sep\Melanoma\ISIC_0032070.jpg,12220365,87109,8818,0.014077732,5,1
DermMel\train_sep\NotMelanoma\ISIC_0025607.jpg,5192310,52000,4923,0.026962089,3,0
DermMel\train_sep\NotMelanoma\ISIC_0030128.jpg,5023500,45194,1170,0.414876582,2,0
DermMel\train_sep\Melanoma\ISIC_0026823.jpg,14049990,89140,12736,0.006905838,4,1
DermMel\train_sep\NotMelanoma\ISIC_0025799.jpg,6658815,57251,4191,0.04095978,3,0
DermMel\train_sep\NotMelanoma\ISIC_0032714.jpg,4926090,50004,4952,0.025624378,2,0
DermMel\train_sep\Melanoma\AUG_0_7123.jpeg,1286730,7198,1047,0.082514133,7,1
DermMel\train_sep\Melanoma\AUGmented_0_436.jpeg,2071365,12999,2331,0.030063204,2,1
DermMel\train_sep\Melanoma\AUGmented_0_6536.jpeg,638520,11852,1128,0.117053204,4,1
DermMel\train_sep\Melanoma\AUG_0_9605.jpeg,1686060,17618,992,0.224979592,3,1
DermMel\train_sep\Melanoma\AUG_0_9489.jpeg,2212125,14985,1661,0.06825388,3,1
DermMel\train_sep\Melanoma\ISIC_0025081.jpg,4616010,29762,1824,0.112414494,3,1
DermMel\train_sep\Melanoma\AUG_0_6082.jpeg,2639760,14680,1377,0.097289963,2,1
DermMel\train_sep\Melanoma\ISIC_0026996.jpg,227715,7869,442,0.506156561,2,1
DermMel\train_sep\Melanoma\AUG_0_4357.jpeg,2050200,25216,1571,0.128390736,7,1
DermMel\train_sep\Melanoma\AUG_0_5004.jpeg,1356345,13201,1050,0.150465903,2,1
DermMel\train_sep\Melanoma\AUGmented_0_8128.jpeg,360570,3830,454,0.233505402,6,1
DermMel\train_sep\Melanoma\AUG_0_7023.jpeg,813960,5258,328,0.614161741,3,1
DermMel\train_sep\Melanoma\AUG_0_7149.jpeg,1736550,9234,1122,0.092175186,3,1
DermMel\train_sep\NotMelanoma\ISIC_0030065.jpg,5870865,66271,4049,0.050796973,5,0
DermMel\train_sep\NotMelanoma\ISIC_0032023.jpg,303960,8074,443,0.51700073,3,0
DermMel\train_sep\NotMelanoma\ISIC_0029498.jpg,1575135,16309,970,0.217817981,4,0
DermMel\train_sep\Melanoma\ISIC_0027155.jpg,12993015,103285,9793,0.013533671,4,1
DermMel\train_sep\Melanoma\AUG_0_7624.jpeg,530145,2421,205,0.723930595,3,1
DermMel\train_sep\Melanoma\AUG_0_7572.jpeg,2050965,18971,1498,0.106237162,3,1
DermMel\train_sep\NotMelanoma\ISIC_0024694.jpg,3000075,64921,3411,0.07011834,5,0
DermMel\train_sep\Melanoma\AUG_0_6247.jpeg,1258680,13376,484,0.717538818,3,1
DermMel\train_sep\Melanoma\AUG_0_5341.jpeg,2133840,10538,1217,0.089410166,4,1
DermMel\train_sep\NotMelanoma\ISIC_0031344.jpg,12564615,114197,10687,0.012564724,3,0
DermMel\train_sep\Melanoma\AUG_0_5258.jpeg,2624460,14314,1579,0.072145063,3,1
DermMel\train_sep\NotMelanoma\ISIC_0025940.jpg,12846645,100149,12877,0.007589743,2,0
DermMel\train_sep\Melanoma\AUG_0_5403.jpeg,873630,11238,862,0.190057215,3,1
DermMel\train_sep\NotMelanoma\ISIC_0033372.jpg,15441525,126041,13664,0.008483323,3,0
DermMel\train_sep\Melanoma\AUG_0_9491.jpeg,2212125,10849,1402,0.069359115,5,1
DermMel\train_sep\Melanoma\ISIC_0033603.jpg,6446910,93286,4509,0.057658835,2,1
DermMel\train_sep\Melanoma\AUG_0_4127.jpeg,3146700,23424,2265,0.057376561,4,1
DermMel\train_sep\NotMelanoma\ISIC_0026376.jpg,3342795,45533,2258,0.112224649,3,0
DermMel\train_sep\NotMelanoma\ISIC_0031478.jpg,8074065,69295,5736,0.026466315,2,0
DermMel\train_sep\NotMelanoma\ISIC_0026322.jpg,12962925,81971,8670,0.013703513,2,0
DermMel\train_sep\NotMelanoma\ISIC_0030365.jpg,10704900,76096,9007,0.011787219,2,0
DermMel\train_sep\Melanoma\AUGmented_0_1469.jpeg,851955,4383,486,0.233189395,3,1
DermMel\train_sep\NotMelanoma\ISIC_0025898.jpg,3561075,59937,2322,0.139694863,2,0
DermMel\train_sep\NotMelanoma\ISIC_0024781.jpg,625005,5337,339,0.58358977,4,0
DermMel\train_sep\NotMelanoma\ISIC_0032642.jpg,4240905,66339,3690,0.061224614,3,0
DermMel\train_sep\Melanoma\AUGmented_0_9908.jpeg,2215950,17048,2460,0.035400801,2,1
DermMel\train_sep\Melanoma\AUGmented_0_931.jpeg,2289900,15034,1952,0.049582085,2,1
DermMel\train_sep\Melanoma\AUG_0_4317.jpeg,2318205,16987,1920,0.05790607,4,1
DermMel\train_sep\NotMelanoma\ISIC_0032438.jpg,5375400,91828,2083,0.265953953,2,0
DermMel\train_sep\Melanoma\AUG_0_6974.jpeg,1779900,13512,1708,0.058204125,2,1
DermMel\train_sep\NotMelanoma\ISIC_0032576.jpg,9223095,62225,5824,0.023053243,4,0
DermMel\train_sep\Melanoma\AUG_0_9318.jpeg,2084115,12467,2099,0.035558788,3,1
DermMel\train_sep\Melanoma\AUG_0_6144.jpeg,1881900,17728,1334,0.12518663,2,1
DermMel\train_sep\Melanoma\AUG_0_4583.jpeg,2574225,18345,1916,0.062796664,3,1
DermMel\train_sep\Melanoma\AUG_0_5764.jpeg,42840,1310,153,0.703231471,3,1
DermMel\train_sep\Melanoma\AUG_0_7330.jpeg,868020,4416,465,0.256645127,4,1
DermMel\train_sep\NotMelanoma\ISIC_0032125.jpg,199920,6856,378,0.6029719,3,0
DermMel\train_sep\Melanoma\AUG_0_6986.jpeg,2159595,14289,2164,0.03834398,2,1
DermMel\train_sep\NotMelanoma\ISIC_0026301.jpg,12082920,97318,8603,0.016523544,6,0
DermMel\train_sep\Melanoma\AUGmented_0_6492.jpeg,2057340,14002,1158,0.131214799,2,1
DermMel\train_sep\NotMelanoma\ISIC_0031471.jpg,5211180,24404,2246,0.060792692,2,0
DermMel\train_sep\NotMelanoma\ISIC_0026041.jpg,4137375,58619,1345,0.407196185,3,0
DermMel\train_sep\Melanoma\AUGmented_0_9514.jpeg,1810245,10131,1519,0.055175545,3,1
DermMel\train_sep\NotMelanoma\ISIC_0031939.jpg,13107510,69580,6874,0.01850441,2,0
DermMel\train_sep\NotMelanoma\ISIC_0030216.jpg,3141600,67240,2506,0.134547439,3,0
DermMel\train_sep\NotMelanoma\ISIC_0024656.jpg,8641950,69864,8126,0.013295653,2,0
DermMel\train_sep\Melanoma\AUG_0_5715.jpeg,1202325,14555,723,0.349901238,3,1
DermMel\train_sep\Melanoma\AUGmented_0_6421.jpeg,2057595,23827,949,0.332465668,4,1
DermMel\train_sep\Melanoma\AUG_0_4464.jpeg,2664750,17010,2690,0.029539941,3,1
DermMel\train_sep\Melanoma\AUGmented_0_8235.jpeg,1264800,17034,923,0.251259855,3,1
DermMel\train_sep\Melanoma\AUGmented_0_988.jpeg,1828350,15520,1579,0.078223514,3,1
DermMel\train_sep\NotMelanoma\ISIC_0033229.jpg,2012715,34057,2876,0.051741437,3,0
DermMel\train_sep\Melanoma\AUGmented_0_9140.jpeg,1951005,13523,1342,0.094357816,2,1
DermMel\train_sep\NotMelanoma\ISIC_0024347.jpg,5375910,37272,877,0.608966461,3,0
DermMel\train_sep\Melanoma\ISIC_0032509.jpg,2619615,28285,2130,0.078344198,3,1
DermMel\train_sep\Melanoma\ISIC_0032019.jpg,4716225,43361,3701,0.039780568,3,1
DermMel\train_sep\Melanoma\ISIC_0032638.jpg,7795860,81704,5610,0.032623268,4,1
DermMel\train_sep\NotMelanoma\ISIC_0024841.jpg,7826970,52266,6088,0.017720658,4,0
DermMel\train_sep\Melanoma\AUGmented_0_6520.jpeg,1130415,4433,653,0.130641522,5,1
DermMel\train_sep\Melanoma\ISIC_0032955.jpg,4009875,43363,2022,0.133280582,3,1
DermMel\train_sep\NotMelanoma\ISIC_0024947.jpg,14251440,101398,11974,0.008887114,2,0
DermMel\train_sep\NotMelanoma\ISIC_0029834.jpg,1858950,11880,629,0.377333196,2,0
DermMel\train_sep\Melanoma\AUGmented_0_6571.jpeg,1520565,11313,1109,0.115591143,4,1
DermMel\train_sep\NotMelanoma\ISIC_0025811.jpg,11226375,93595,9206,0.013877798,2,0
DermMel\train_sep\Melanoma\AUGmented_0_1412.jpeg,351900,2408,320,0.295506059,3,1
DermMel\train_sep\Melanoma\AUG_0_9395.jpeg,55590,1152,139,0.749260336,3,1
DermMel\train_sep\NotMelanoma\ISIC_0024476.jpg,11948025,68161,6424,0.020755574,3,0
DermMel\train_sep\Melanoma\AUG_0_7707.jpeg,1676625,19517,1354,0.133778277,3,1
DermMel\train_sep\NotMelanoma\ISIC_0031965.jpg,9682860,123230,6605,0.035496102,3,0
DermMel\train_sep\Melanoma\AUGmented_0_6148.jpeg,953955,9545,992,0.121888421,3,1
DermMel\train_sep\Melanoma\AUG_0_7548.jpeg,988890,15558,1533,0.08319157,3,1
DermMel\train_sep\NotMelanoma\ISIC_0026238.jpg,13126380,99116,11814,0.008924003,1,0
DermMel\train_sep\NotMelanoma\ISIC_0029925.jpg,1729410,19028,787,0.386058876,4,0
DermMel\train_sep\NotMelanoma\ISIC_0032164.jpg,14807850,115468,13347,0.008145246,4,0
DermMel\train_sep\Melanoma\AUG_0_7620.jpeg,1491495,14745,1032,0.173978365,3,1
DermMel\train_sep\Melanoma\AUG_0_7544.jpeg,3094425,14499,1328,0.103312237,3,1
DermMel\train_sep\NotMelanoma\ISIC_0030326.jpg,2866965,31907,2812,0.050706683,3,0
DermMel\train_sep\NotMelanoma\ISIC_0030330.jpg,5216025,70655,7505,0.015763454,2,0
DermMel\train_sep\Melanoma\AUGmented_0_8903.jpeg,2810355,19195,2829,0.030139225,2,1
DermMel\train_sep\NotMelanoma\ISIC_0031488.jpg,10583775,68507,12180,0.005802969,5,0
DermMel\train_sep\Melanoma\AUGmented_0_5826.jpeg,2499255,16213,2125,0.045118575,3,1
DermMel\train_sep\Melanoma\AUGmented_0_1162.jpeg,2864925,13481,1383,0.088570197,4,1
DermMel\train_sep\Melanoma\AUG_0_4340.jpeg,1807695,11885,1794,0.046404935,3,1
DermMel\train_sep\Melanoma\AUG_0_9655.jpeg,2186880,15950,1240,0.130354846,2,1
DermMel\train_sep\Melanoma\AUG_0_7869.jpeg,876435,6797,717,0.166145592,3,1
DermMel\train_sep\Melanoma\AUG_0_4585.jpeg,1163055,9031,1278,0.06948387,2,1
DermMel\train_sep\NotMelanoma\ISIC_0029704.jpg,10418790,62866,6638,0.017928799,4,0
DermMel\train_sep\Melanoma\AUG_0_5207.jpeg,826455,10963,666,0.310592397,2,1
DermMel\train_sep\NotMelanoma\ISIC_0030331.jpg,6816915,87137,4147,0.0636714,2,0
DermMel\train_sep\Melanoma\AUGmented_0_6376.jpeg,780045,22671,718,0.552626431,2,1
DermMel\train_sep\Melanoma\AUGmented_0_1430.jpeg,444720,11306,545,0.47832804,4,1
DermMel\train_sep\NotMelanoma\ISIC_0033517.jpg,1889295,41967,1809,0.161153839,4,0
DermMel\train_sep\NotMelanoma\ISIC_0029407.jpg,3976215,24559,1079,0.265080422,3,0
DermMel\train_sep\Melanoma\AUG_0_6614.jpeg,2304435,16213,1463,0.095188524,2,1
DermMel\train_sep\NotMelanoma\ISIC_0031647.jpg,6225570,53250,3037,0.072550414,3,0
DermMel\train_sep\Melanoma\AUG_0_6034.jpeg,560490,9846,584,0.362780555,4,1
DermMel\train_sep\NotMelanoma\ISIC_0025958.jpg,2200905,52183,1901,0.181457396,2,0
DermMel\train_sep\Melanoma\AUGmented_0_6581.jpeg,548760,6084,508,0.296259063,4,1
DermMel\train_sep\NotMelanoma\ISIC_0025254.jpg,2817495,84901,2386,0.187405266,5,0
DermMel\train_sep\NotMelanoma\ISIC_0033458.jpg,3803835,38063,3133,0.048729515,6,0
DermMel\train_sep\Melanoma\AUG_0_4817.jpeg,1734000,10380,1450,0.062039918,3,1
DermMel\train_sep\Melanoma\AUGmented_0_8980.jpeg,513315,4501,617,0.148575961,3,1
DermMel\train_sep\Melanoma\AUG_0_4543.jpeg,3258645,21237,2766,0.034881783,3,1
DermMel\train_sep\Melanoma\AUG_0_4969.jpeg,1651635,12389,1588,0.061736943,2,1
DermMel\train_sep\Melanoma\AUG_0_5982.jpeg,2209575,18737,1628,0.08883848,3,1
DermMel\train_sep\NotMelanoma\ISIC_0025276.jpg,6047070,54074,3082,0.07153739,7,0
DermMel\train_sep\Melanoma\AUGmented_0_9598.jpeg,2440860,25484,2077,0.074234274,3,1
DermMel\train_sep\NotMelanoma\ISIC_0025257.jpg,5658960,61578,4430,0.03943011,3,0
DermMel\train_sep\NotMelanoma\ISIC_0025931.jpg,1653675,40137,1017,0.487655208,3,0
DermMel\train_sep\NotMelanoma\ISIC_0025249.jpg,16093050,113946,13956,0.007351687,2,0
DermMel\train_sep\NotMelanoma\ISIC_0025009.jpg,2113695,19721,1411,0.124475755,3,0
DermMel\train_sep\Melanoma\AUGmented_0_5426.jpeg,1849770,19646,1109,0.200733987,3,1
